index,Date,Adj Close,Close,High,Low,Open,Volume
0,,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
267,2022-08-26,160.62290954589844,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000
268,2022-08-29,158.42391967773438,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000
269,2022-08-30,155.9991912841797,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200
270,2022-08-31,154.3401336669922,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100
271,2022-09-01,155.06658935546875,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900
272,2022-09-02,152.9559783935547,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800
273,2022-09-06,151.69943237304688,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800
274,2022-09-07,153.10324096679688,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600
275,2022-09-08,151.6307373046875,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800
276,2022-09-09,154.4873809814453,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800
277,2022-09-12,160.43638610839844,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000
278,2022-09-13,151.0220489501953,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600
279,2022-09-14,152.46511840820312,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400
280,2022-09-15,149.5789337158203,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100
281,2022-09-16,147.9395751953125,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800
282,2022-09-19,151.6503448486328,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200
283,2022-09-20,154.02598571777344,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800
284,2022-09-21,150.90423583984375,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800
285,2022-09-22,149.94219970703125,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500
286,2022-09-23,147.6745147705078,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900
287,2022-09-26,148.00830078125,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400
288,2022-09-27,148.98013305664062,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700
289,2022-09-28,147.09530639648438,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400
290,2022-09-29,139.87014770507812,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200
291,2022-09-30,135.6685333251953,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300
292,2022-10-03,139.84068298339844,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700
293,2022-10-04,143.42384338378906,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100
294,2022-10-05,143.71832275390625,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000
295,2022-10-06,142.76609802246094,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200
296,2022-10-07,137.52391052246094,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600
297,2022-10-10,137.84786987304688,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000
298,2022-10-11,136.43421936035156,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700
299,2022-10-12,135.80596923828125,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700
300,2022-10-13,140.37081909179688,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000
301,2022-10-14,135.84521484375,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000
302,2022-10-17,139.80140686035156,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900
303,2022-10-18,141.11688232421875,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600
304,2022-10-19,141.22486877441406,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300
305,2022-10-20,140.76344299316406,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000
306,2022-10-21,144.5723876953125,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600
307,2022-10-24,146.71246337890625,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900
308,2022-10-25,149.54954528808594,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300
309,2022-10-26,146.6143035888672,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300
310,2022-10-27,142.1476287841797,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200
311,2022-10-28,152.8872528076172,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400
312,2022-10-31,150.53123474121094,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200
313,2022-11-01,147.8904571533203,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300
314,2022-11-02,142.37344360351562,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600
315,2022-11-03,136.33609008789062,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500
316,2022-11-04,136.07057189941406,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800
317,2022-11-07,136.60157775878906,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600
318,2022-11-08,137.17189025878906,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500
319,2022-11-09,132.61915588378906,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800
320,2022-11-10,144.4188995361328,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000
321,2022-11-11,147.2017059326172,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700
322,2022-11-14,145.8053436279297,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100
323,2022-11-15,147.5359649658203,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300
324,2022-11-16,146.30685424804688,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300
325,2022-11-17,148.2046661376953,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400
326,2022-11-18,148.76512145996094,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600
327,2022-11-21,145.5398712158203,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100
328,2022-11-22,147.67367553710938,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100
329,2022-11-23,148.54879760742188,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400
330,2022-11-25,145.63818359375,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900
331,2022-11-28,141.8131103515625,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000
332,2022-11-29,138.8140411376953,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800
333,2022-11-30,145.55950927734375,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900
334,2022-12-01,145.83485412597656,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400
335,2022-12-02,145.34320068359375,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400
336,2022-12-05,144.1829071044922,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400
337,2022-12-06,140.52500915527344,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200
338,2022-12-07,138.5878448486328,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100
339,2022-12-08,140.2693328857422,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300
340,2022-12-09,139.78750610351562,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000
341,2022-12-12,142.07862854003906,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700
342,2022-12-13,143.04225158691406,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200
343,2022-12-14,140.81996154785156,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200
344,2022-12-15,134.22195434570312,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900
345,2022-12-16,132.26515197753906,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900
346,2022-12-19,130.16090393066406,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600
347,2022-12-20,130.09205627441406,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800
348,2022-12-21,133.18948364257812,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000
349,2022-12-22,130.023193359375,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100
350,2022-12-23,129.65939331054688,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900
351,2022-12-27,127.85995483398438,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800
352,2022-12-28,123.93653869628906,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400
353,2022-12-29,127.44695281982422,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700
354,2022-12-30,127.76160430908203,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200
355,2023-01-03,122.98271179199219,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500
356,2023-01-04,124.25118255615234,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600
357,2023-01-05,122.93354034423828,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700
358,2023-01-06,127.456787109375,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700
359,2023-01-09,127.97791290283203,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800
360,2023-01-10,128.54824829101562,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200
361,2023-01-11,131.26217651367188,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900
362,2023-01-12,131.1835174560547,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600
363,2023-01-13,132.510986328125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700
364,2023-01-17,133.6713409423828,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600
365,2023-01-18,132.95350646972656,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800
366,2023-01-19,133.0124969482422,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400
367,2023-01-20,135.569091796875,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600
368,2023-01-23,138.7550506591797,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300
369,2023-01-24,140.15133666992188,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100
370,2023-01-25,139.4925079345703,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300
371,2023-01-26,141.55746459960938,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100
372,2023-01-27,143.4945831298828,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800
373,2023-01-30,140.61349487304688,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300
374,2023-01-31,141.88189697265625,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500
375,2023-02-01,143.00294494628906,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600
376,2023-02-02,148.30299377441406,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000
377,2023-02-03,151.92152404785156,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300
378,2023-02-06,149.19776916503906,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300
379,2023-02-07,152.06907653808594,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600
380,2023-02-08,149.38462829589844,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100
381,2023-02-09,148.3521270751953,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100
382,2023-02-10,148.71653747558594,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700
383,2023-02-13,151.5133819580078,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000
384,2023-02-14,150.8732452392578,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600
385,2023-02-15,152.97093200683594,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800
386,2023-02-16,151.3755340576172,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900
387,2023-02-17,150.233154296875,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100
388,2023-02-21,146.22494506835938,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200
389,2023-02-22,146.64842224121094,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300
390,2023-02-23,147.13096618652344,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200
391,2023-02-24,144.48187255859375,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600
392,2023-02-27,145.67347717285156,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500
393,2023-02-28,145.1712188720703,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000
394,2023-03-01,143.1030731201172,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000
395,2023-03-02,143.69398498535156,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100
396,2023-03-03,148.73622131347656,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300
397,2023-03-06,151.49368286132812,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000
398,2023-03-07,149.2975616455078,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000
399,2023-03-08,150.5482635498047,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800
400,2023-03-09,148.3029022216797,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600
401,2023-03-10,146.24464416503906,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400
402,2023-03-13,148.1847381591797,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100
403,2023-03-14,150.27252197265625,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900
404,2023-03-15,150.6664581298828,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900
405,2023-03-16,153.48300170898438,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100
406,2023-03-17,152.6459503173828,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600
407,2023-03-20,155.0094757080078,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400
408,2023-03-21,156.8609161376953,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300
409,2023-03-22,155.43296813964844,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800
410,2023-03-23,156.51622009277344,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100
411,2023-03-24,157.8162078857422,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500
412,2023-03-27,155.87611389160156,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300
413,2023-03-28,155.2556610107422,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200
414,2023-03-29,158.32833862304688,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700
415,2023-03-30,159.89413452148438,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700
416,2023-03-31,162.3955535888672,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800
417,2023-04-03,163.64627075195312,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200
418,2023-04-04,163.11448669433594,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300
419,2023-04-05,161.2728729248047,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700
420,2023-04-06,162.15921020507812,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100
421,2023-04-10,159.56918334960938,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900
422,2023-04-11,158.35784912109375,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200
423,2023-04-12,157.66848754882812,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100
424,2023-04-13,163.04554748535156,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600
425,2023-04-14,162.7008819580078,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500
426,2023-04-17,162.7205810546875,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200
427,2023-04-18,163.94171142578125,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000
428,2023-04-19,165.08413696289062,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200
429,2023-04-20,164.11898803710938,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400
430,2023-04-21,162.51376342773438,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300
431,2023-04-24,162.81906127929688,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600
432,2023-04-25,161.28273010253906,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100
433,2023-04-26,161.2728729248047,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800
434,2023-04-27,165.8522491455078,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300
435,2023-04-28,167.1029510498047,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55275900
436,2023-05-01,167.0143585205078,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900
437,2023-05-02,165.98028564453125,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700
438,2023-05-03,164.90684509277344,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000
439,2023-05-04,163.2720489501953,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400
440,2023-05-05,170.9338836669922,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113453200
441,2023-05-08,170.8649444580078,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800
442,2023-05-09,169.16122436523438,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900
443,2023-05-10,170.92404174804688,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500
444,2023-05-11,171.11114501953125,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700
445,2023-05-12,170.18414306640625,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45533100
446,2023-05-15,169.69105529785156,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700
447,2023-05-16,169.69105529785156,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300
448,2023-05-17,170.30247497558594,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600
449,2023-05-18,172.62985229492188,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700
450,2023-05-19,172.73834228515625,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55809500
451,2023-05-22,171.79161071777344,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900
452,2023-05-23,169.18812561035156,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300
453,2023-05-24,169.46424865722656,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500
454,2023-05-25,170.5983428955078,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300
455,2023-05-26,173.0045928955078,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000
456,2023-05-30,174.8487548828125,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400
457,2023-05-31,174.79946899414062,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300
458,2023-06-01,177.60018920898438,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800
459,2023-06-02,178.4482879638672,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61996900
460,2023-06-05,177.0972137451172,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500
461,2023-06-06,176.73236083984375,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400
462,2023-06-07,175.361572265625,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600
463,2023-06-08,178.0735626220703,180.57000732421875,180.83999633789062,177.4600067138672,177.89999389648438,50214900
464,2023-06-09,178.4581756591797,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48900000
465,2023-06-12,181.2490234375,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900
466,2023-06-13,180.77565002441406,183.30999755859375,184.14999389648438,182.44000244140625,182.8000030517578,54929100
467,2023-06-14,181.40679931640625,183.9499969482422,184.38999938964844,182.02000427246094,183.3699951171875,57462900
468,2023-06-15,183.43833923339844,186.00999450683594,186.52000427246094,183.77999877929688,183.9600067138672,65433200
469,2023-06-16,182.36343383789062,184.9199981689453,186.99000549316406,184.27000427246094,186.72999572753906,101256200
470,2023-06-20,182.45216369628906,185.00999450683594,186.10000610351562,184.41000366210938,184.41000366210938,49799100
471,2023-06-21,181.4166717529297,183.9600067138672,185.41000366210938,182.58999633789062,184.89999389648438,49515700
472,2023-06-22,184.4146728515625,187.0,187.0500030517578,183.6699981689453,183.74000549316406,51245300
473,2023-06-23,184.0990753173828,186.67999267578125,187.55999755859375,185.00999450683594,185.5500030517578,53117000
474,2023-06-26,182.7086181640625,185.27000427246094,188.0500030517578,185.22999572753906,186.8300018310547,48088700
475,2023-06-27,185.45997619628906,188.05999755859375,188.38999938964844,185.6699981689453,185.88999938964844,50730800
476,2023-06-28,186.63356018066406,189.25,189.89999389648438,187.60000610351562,187.92999267578125,51216800
477,2023-06-29,186.96884155273438,189.58999633789062,190.07000732421875,188.94000244140625,189.0800018310547,46347300
478,2023-06-30,191.2882537841797,193.97000122070312,194.47999572753906,191.25999450683594,191.6300048828125,85213200
479,2023-07-03,189.79917907714844,192.4600067138672,193.8800048828125,191.75999450683594,193.77999877929688,31458200
480,2023-07-05,188.68479919433594,191.3300018310547,192.97999572753906,190.6199951171875,191.57000732421875,46920300
481,2023-07-06,189.1581573486328,191.80999755859375,192.02000427246094,189.1999969482422,189.83999633789062,45094300
482,2023-07-07,188.0437469482422,190.67999267578125,192.6699981689453,190.24000549316406,191.41000366210938,46815000
483,2023-07-10,186.0023956298828,188.61000061035156,189.99000549316406,187.0399932861328,189.25999450683594,59922200
484,2023-07-11,185.479736328125,188.0800018310547,189.3000030517578,186.60000610351562,189.16000366210938,46638100
485,2023-07-12,187.14637756347656,189.77000427246094,191.6999969482422,188.47000122070312,189.67999267578125,60750200
486,2023-07-13,187.9057159423828,190.5399932861328,191.19000244140625,189.77999877929688,190.5,41342300
487,2023-07-14,188.0536346435547,190.69000244140625,191.17999267578125,189.6300048828125,190.22999572753906,41616200
488,2023-07-17,191.30801391601562,193.99000549316406,194.32000732421875,191.80999755859375,191.89999389648438,50520200
489,2023-07-18,191.0516357421875,193.72999572753906,194.3300018310547,192.4199981689453,193.35000610351562,48288200
490,2023-07-19,192.40267944335938,195.10000610351562,198.22999572753906,192.64999389648438,193.10000610351562,80507300
491,2023-07-20,190.4599151611328,193.1300048828125,196.47000122070312,192.5,195.08999633789062,59581200
492,2023-07-21,189.28636169433594,191.94000244140625,194.97000122070312,191.22999572753906,194.10000610351562,71951700
493,2023-07-24,190.0851287841797,192.75,194.91000366210938,192.25,193.41000366210938,45377800
494,2023-07-25,190.94309997558594,193.6199951171875,194.44000244140625,192.9199981689453,193.3300018310547,37283200
495,2023-07-26,191.8109588623047,194.5,195.63999938964844,193.32000732421875,193.6699981689453,47471900
496,2023-07-27,190.5486602783203,193.22000122070312,197.1999969482422,192.5500030517578,196.02000427246094,47460200
497,2023-07-28,193.1226043701172,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400
498,2023-07-31,193.7340087890625,196.4499969482422,196.49000549316406,195.25999450683594,196.05999755859375,38824100
499,2023-08-01,192.90560913085938,195.61000061035156,196.72999572753906,195.27999877929688,196.24000549316406,35175100
500,2023-08-02,189.91749572753906,192.5800018310547,195.17999267578125,191.85000610351562,195.0399932861328,50389300
501,2023-08-03,188.5269775390625,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200
502,2023-08-04,179.47393798828125,181.99000549316406,187.3800048828125,181.9199981689453,185.52000427246094,115956800
503,2023-08-07,176.3773193359375,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100
504,2023-08-08,177.31417846679688,179.8000030517578,180.27000427246094,177.5800018310547,179.69000244140625,67823000
505,2023-08-09,175.7264862060547,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500
506,2023-08-10,175.50950622558594,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900
507,2023-08-11,175.5687255859375,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,52036700
508,2023-08-14,177.2178955078125,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600
509,2023-08-15,175.23301696777344,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600
510,2023-08-16,174.36399841308594,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900
511,2023-08-17,171.8260955810547,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900
512,2023-08-18,172.3099822998047,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61172200
513,2023-08-21,173.64309692382812,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900
514,2023-08-22,175.0157470703125,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42038900
515,2023-08-23,178.8571319580078,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800
516,2023-08-24,174.17637634277344,176.3800048828125,181.10000610351562,176.00999450683594,180.6699981689453,54945800
517,2023-08-25,176.37847900390625,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600
518,2023-08-28,177.9387664794922,180.19000244140625,180.58999633789062,178.5500030517578,180.08999633789062,43820700
519,2023-08-29,181.81968688964844,184.1199951171875,184.89999389648438,179.5,179.6999969482422,53003900
520,2023-08-30,185.3055419921875,187.64999389648438,187.85000610351562,184.74000549316406,184.94000244140625,60813900
521,2023-08-31,185.52279663085938,187.8699951171875,189.1199951171875,187.47999572753906,187.83999633789062,60794500
522,2023-09-01,187.09295654296875,189.4600067138672,189.9199981689453,188.27999877929688,189.49000549316406,45766500
523,2023-09-05,187.3299560546875,189.6999969482422,189.97999572753906,187.61000061035156,188.27999877929688,45280000
524,2023-09-06,180.62477111816406,182.91000366210938,188.85000610351562,181.47000122070312,188.39999389648438,81755800
525,2023-09-07,175.34161376953125,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800
526,2023-09-08,175.95387268066406,178.17999267578125,180.24000549316406,177.7899932861328,178.35000610351562,65551300
527,2023-09-11,177.11911010742188,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100
528,2023-09-12,174.0973663330078,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200
529,2023-09-13,172.03347778320312,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900
530,2023-09-14,173.54437255859375,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800
531,2023-09-15,172.8234405517578,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109259500
532,2023-09-18,175.74647521972656,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600
533,2023-09-19,176.832763671875,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900
